CustomerID,MesReferencia,LoginsMensais,TicketsSuporte,NPS
C00093,2024-11-01,22,1,5
C00093,2024-12-01,27,3,9
C00093,2024-08-01,19,3,9
C00093,2024-05-01,23,1,5
C00094,2024-05-01,22,0,6
C00094,2024-04-01,21,2,8
C00094,2024-11-01,19,1,8
C00094,2024-08-01,24,2,8
C00094,2024-06-01,22,1,9
C00094,2024-12-01,17,1,3
C00094,2024-10-01,14,0,4
C00094,2024-09-01,16,0,4
C00094,2024-07-01,20,0,5
C00094,2024-03-01,16,0,7
C00095,2024-10-01,16,1,4
C00095,2024-07-01,18,1,7
C00095,2024-09-01,18,2,5
C00095,2024-03-01,13,1,8
C00095,2024-06-01,29,0,6
C00095,2024-01-01,17,0,10
C00096,2024-12-01,19,2,6
C00096,2024-05-01,26,2,4
C00096,2024-09-01,25,0,9
C00096,2024-03-01,29,1,7
C00096,2024-07-01,21,2,8
C00096,2024-06-01,25,1,5
C00096,2024-08-01,18,0,9
C00096,2024-04-01,27,1,4
C00096,2024-02-01,23,1,3
C00096,2024-11-01,14,1,8
C00096,2024-01-01,17,1,10
C00096,2024-10-01,20,0,6
C00097,2024-11-01,18,1,7
C00097,2024-03-01,30,1,6
C00097,2024-06-01,18,1,8
C00097,2024-01-01,21,1,5
C00097,2024-12-01,26,0,6
C00097,2024-02-01,20,0,8
C00097,2024-05-01,17,0,7
C00097,2024-04-01,19,1,6
C00097,2024-08-01,25,0,9
C00097,2024-09-01,21,0,5
C00097,2024-10-01,22,0,7
C00097,2024-07-01,27,1,6
C00098,2024-01-01,19,0,5
C00098,2024-02-01,25,0,6
C00098,2024-05-01,25,2,5
C00098,2024-08-01,27,3,7
C00098,2024-11-01,20,1,8
C00098,2024-12-01,19,1,4
C00098,2024-06-01,25,0,8
C00098,2024-04-01,22,0,0
C00098,2024-10-01,20,2,10
C00098,2024-07-01,22,2,3
C00098,2024-09-01,14,2,7
C00098,2024-03-01,32,2,6
C00099,2024-07-01,18,0,4
C00099,2024-11-01,14,2,7
C00099,2024-12-01,17,0,6
C00099,2024-04-01,15,1,8
C00099,2024-09-01,15,1,3
C00099,2024-03-01,23,2,9
C00099,2024-01-01,20,0,9
C00099,2024-06-01,14,0,5
C00100,2024-08-01,32,0,0
C00100,2024-06-01,20,2,6
C00100,2024-11-01,18,1,8
C00100,2024-09-01,17,1,8
C00100,2024-10-01,21,1,7
C00100,2024-01-01,21,1,7
C00100,2024-04-01,22,1,5
C00100,2024-07-01,13,4,6
C00101,2024-12-01,13,1,6
C00101,2024-06-01,19,1,8
C00101,2024-07-01,21,2,4
C00101,2024-02-01,18,0,4
C00101,2024-04-01,27,0,6
C00101,2024-09-01,23,1,4
C00101,2024-08-01,22,1,9
C00101,2024-11-01,23,0,7
C00101,2024-03-01,23,0,7
C00101,2024-05-01,21,2,9
C00102,2024-11-01,21,1,4
C00102,2024-07-01,18,0,5
C00102,2024-08-01,15,1,6
C00102,2024-01-01,18,1,7
C00102,2024-09-01,17,0,7
C00102,2024-03-01,9,1,7
C00102,2024-12-01,21,0,9
C00103,2024-09-01,18,0,5
C00103,2024-03-01,20,1,7
C00103,2024-06-01,16,4,7
C00103,2024-02-01,26,1,4
C00103,2024-07-01,19,0,7
C00103,2024-11-01,23,2,8
C00103,2024-05-01,14,0,7
C00103,2024-08-01,16,2,5
C00104,2024-10-01,19,0,10
C00104,2024-12-01,15,0,5
C00104,2024-04-01,20,1,6
C00104,2024-03-01,12,0,6
C00104,2024-11-01,18,2,2
C00104,2024-08-01,22,0,7
C00104,2024-01-01,21,0,5
C00104,2024-09-01,14,3,9
C00104,2024-07-01,19,3,6
C00104,2024-05-01,26,2,8
C00104,2024-06-01,17,1,10
C00104,2024-02-01,26,1,6
C00105,2024-05-01,18,2,5
C00105,2024-04-01,17,1,9
C00105,2024-11-01,23,0,4
C00105,2024-01-01,20,0,6
C00105,2024-02-01,16,1,9
C00105,2024-10-01,27,2,10
C00105,2024-07-01,16,1,7
C00105,2024-06-01,24,0,8
C00105,2024-09-01,20,1,6
C00106,2024-04-01,17,1,4
C00106,2024-02-01,27,3,5
C00106,2024-05-01,23,1,9
C00106,2024-03-01,17,2,6
C00106,2024-12-01,20,1,5
C00106,2024-01-01,19,0,9
C00106,2024-08-01,17,0,10
C00106,2024-07-01,15,1,2
C00106,2024-11-01,14,3,4
C00106,2024-06-01,14,1,9
C00106,2024-10-01,14,0,6
C00107,2024-08-01,21,1,6
C00107,2024-03-01,20,0,6
C00107,2024-04-01,18,1,5
C00107,2024-09-01,30,0,6
C00107,2024-10-01,17,0,7
C00107,2024-01-01,23,1,8
C00107,2024-02-01,14,1,10
C00107,2024-06-01,16,1,10
C00107,2024-11-01,18,0,3
C00108,2024-11-01,24,1,6
C00108,2024-04-01,20,4,8
C00108,2024-09-01,20,1,4
C00108,2024-08-01,20,1,4
C00108,2024-07-01,19,4,7
C00108,2024-05-01,24,2,8
C00108,2024-03-01,23,0,3
C00108,2024-02-01,16,2,6
C00108,2024-06-01,13,0,8
C00108,2024-12-01,31,1,5
C00109,2024-08-01,25,0,7
C00109,2024-02-01,20,0,5
C00109,2024-05-01,16,0,7
C00109,2024-04-01,14,1,5
C00109,2024-09-01,15,1,6
C00109,2024-07-01,24,1,7
C00109,2024-12-01,17,2,6
C00109,2024-01-01,27,3,5
C00109,2024-03-01,15,1,9
C00109,2024-10-01,10,1,8
C00109,2024-11-01,20,1,7
C00109,2024-06-01,24,0,6
C00110,2024-10-01,26,2,5
C00110,2024-05-01,25,1,8
C00110,2024-03-01,15,0,9
C00110,2024-12-01,13,2,7
C00110,2024-09-01,26,1,7
C00110,2024-04-01,22,1,8
C00110,2024-07-01,20,0,6
C00110,2024-11-01,21,1,5
C00110,2024-08-01,21,2,10
C00110,2024-01-01,11,1,7
C00110,2024-02-01,22,0,6
C00111,2024-10-01,26,1,5
C00111,2024-06-01,13,1,6
C00111,2024-01-01,25,0,9
C00111,2024-12-01,23,0,8
C00111,2024-03-01,17,1,3
C00111,2024-02-01,18,1,4
C00111,2024-05-01,26,0,7
C00111,2024-11-01,20,0,2
C00111,2024-07-01,28,0,7
C00111,2024-08-01,20,1,8
C00112,2024-03-01,24,1,6
C00112,2024-06-01,22,1,7
C00112,2024-07-01,22,0,2
C00112,2024-02-01,19,0,7
C00112,2024-11-01,27,0,5
C00112,2024-09-01,23,3,10
C00112,2024-05-01,13,0,5
C00112,2024-04-01,19,2,3
C00112,2024-08-01,18,0,9
C00112,2024-12-01,18,1,5
C00113,2024-08-01,16,2,5
C00113,2024-11-01,23,3,10
C00113,2024-01-01,19,3,3
C00113,2024-10-01,14,0,7
C00113,2024-04-01,27,1,5
C00113,2024-06-01,16,3,5
C00113,2024-02-01,20,1,4
C00113,2024-09-01,20,0,7
C00113,2024-12-01,20,0,3
C00113,2024-03-01,26,1,4
C00113,2024-07-01,18,0,7
C00113,2024-05-01,22,0,5
C00114,2024-07-01,22,1,10
C00114,2024-02-01,12,1,7
C00114,2024-12-01,30,0,7
C00114,2024-04-01,18,0,5
C00114,2024-08-01,21,0,8
C00114,2024-03-01,24,0,7
C00114,2024-09-01,19,1,10
C00114,2024-01-01,19,0,6
C00114,2024-10-01,20,1,5
C00115,2024-05-01,14,0,5
C00115,2024-03-01,18,2,8
C00115,2024-10-01,14,0,9
C00115,2024-01-01,23,1,10
C00115,2024-12-01,22,1,7
C00115,2024-07-01,15,1,10
C00115,2024-11-01,20,1,10
C00115,2024-02-01,15,2,6
C00116,2024-11-01,21,0,4
C00116,2024-07-01,24,1,7
C00116,2024-08-01,23,3,6
C00116,2024-09-01,21,0,6
C00116,2024-02-01,24,2,7
C00116,2024-10-01,20,5,6
C00116,2024-03-01,21,0,3
C00116,2024-06-01,14,0,8
C00116,2024-05-01,23,1,10
C00116,2024-04-01,18,0,8
C00116,2024-01-01,21,0,7
C00116,2024-12-01,26,1,7
C00117,2024-05-01,17,1,7
C00117,2024-03-01,14,1,9
C00117,2024-12-01,27,1,4
C00117,2024-01-01,12,2,10
C00117,2024-06-01,21,3,10
C00117,2024-08-01,14,2,8
C00117,2024-04-01,17,0,8
C00117,2024-02-01,24,0,10
C00117,2024-07-01,20,1,10
C00117,2024-10-01,22,2,7
C00117,2024-11-01,14,0,1
C00117,2024-09-01,29,1,6
C00118,2024-09-01,14,1,4
C00118,2024-10-01,17,0,9
C00118,2024-02-01,17,2,7
C00118,2024-11-01,18,0,7
C00118,2024-05-01,19,0,7
C00118,2024-08-01,14,1,4
C00118,2024-12-01,21,1,9
C00119,2024-12-01,19,1,9
C00119,2024-08-01,25,3,7
C00119,2024-09-01,19,1,10
C00119,2024-03-01,16,1,9
C00119,2024-10-01,31,0,6
C00119,2024-07-01,22,1,7
C00119,2024-06-01,16,0,10
C00119,2024-02-01,21,0,8
C00119,2024-05-01,12,3,10
C00119,2024-11-01,21,1,10
C00119,2024-04-01,24,2,7
C00119,2024-01-01,17,0,10
C00120,2024-10-01,16,0,6
C00120,2024-07-01,23,0,8
C00120,2024-04-01,20,0,9
C00120,2024-02-01,15,1,2
C00120,2024-09-01,19,0,6
C00120,2024-06-01,20,1,10
C00120,2024-12-01,15,2,8
C00120,2024-03-01,27,0,5
C00120,2024-01-01,22,1,6
C00120,2024-11-01,14,1,8
C00121,2024-05-01,18,1,5
C00121,2024-03-01,13,1,8
C00121,2024-09-01,25,5,4
C00121,2024-01-01,23,0,5
C00121,2024-10-01,26,1,3
C00121,2024-12-01,18,1,5
C00121,2024-11-01,27,1,8
C00121,2024-04-01,29,3,10
C00121,2024-02-01,24,2,8
C00122,2024-09-01,21,1,7
C00122,2024-07-01,22,2,8
C00122,2024-05-01,24,2,6
C00122,2024-06-01,21,1,4
C00122,2024-02-01,25,3,6
C00122,2024-01-01,13,1,6
C00122,2024-03-01,16,1,6
C00123,2024-01-01,15,2,8
C00123,2024-06-01,24,2,6
C00123,2024-04-01,13,0,8
C00123,2024-09-01,20,2,5
C00123,2024-02-01,11,0,3
C00123,2024-11-01,21,0,6
C00123,2024-05-01,11,1,5
C00124,2024-05-01,15,0,5
C00124,2024-08-01,22,1,7
C00124,2024-06-01,15,1,8
C00124,2024-11-01,23,0,4
C00124,2024-12-01,31,2,4
C00124,2024-07-01,23,0,6
C00124,2024-10-01,18,2,7
C00125,2024-10-01,22,1,6
C00125,2024-05-01,25,0,9
C00125,2024-09-01,15,1,10
C00125,2024-02-01,16,0,6
C00125,2024-07-01,18,0,3
C00125,2024-01-01,12,0,4
C00126,2024-08-01,25,0,3
C00126,2024-06-01,10,1,6
C00126,2024-02-01,29,0,5
C00126,2024-09-01,17,0,6
C00126,2024-01-01,24,1,5
C00126,2024-12-01,18,2,6
C00126,2024-07-01,29,1,9
C00126,2024-04-01,25,2,4
C00126,2024-05-01,21,0,9
C00126,2024-03-01,12,2,10
C00127,2024-12-01,14,0,4
C00127,2024-06-01,17,0,7
C00127,2024-11-01,19,1,10
C00127,2024-09-01,27,2,8
C00127,2024-02-01,22,2,5
C00127,2024-01-01,13,1,5
C00127,2024-04-01,22,2,8
C00127,2024-03-01,17,2,5
C00127,2024-08-01,21,0,7
C00127,2024-07-01,19,1,7
C00127,2024-10-01,21,0,6
C00127,2024-05-01,18,0,4
C00128,2024-11-01,16,0,8
C00128,2024-03-01,13,0,6
C00128,2024-04-01,25,0,6
C00128,2024-07-01,17,1,6
C00128,2024-05-01,14,1,7
C00128,2024-06-01,18,1,6
C00128,2024-08-01,21,0,6
C00128,2024-10-01,23,1,8
C00129,2024-07-01,20,0,6
C00129,2024-06-01,23,1,10
C00129,2024-10-01,25,2,7
C00129,2024-11-01,26,1,5
C00129,2024-02-01,22,1,3
C00129,2024-01-01,17,2,7
C00129,2024-05-01,20,0,6
C00129,2024-03-01,17,0,7
C00129,2024-08-01,16,1,5
C00129,2024-04-01,21,1,4
C00130,2024-06-01,22,0,8
C00130,2024-10-01,26,0,3
C00130,2024-09-01,16,1,4
C00130,2024-01-01,25,0,10
C00130,2024-03-01,25,2,9
C00130,2024-08-01,15,1,9
C00130,2024-02-01,15,0,3
C00130,2024-12-01,24,2,9
C00130,2024-04-01,23,0,4
C00130,2024-05-01,14,1,5
C00131,2024-07-01,31,1,7
C00131,2024-12-01,21,0,7
C00131,2024-02-01,21,0,9
C00131,2024-03-01,14,0,8
C00131,2024-08-01,17,0,7
C00131,2024-05-01,23,4,5
C00132,2024-04-01,21,0,5
C00132,2024-05-01,26,1,10
C00132,2024-01-01,18,2,6
C00132,2024-08-01,21,0,5
C00132,2024-11-01,22,0,5
C00132,2024-07-01,26,2,7
C00132,2024-10-01,24,1,8
C00132,2024-09-01,15,2,5
C00132,2024-03-01,21,0,4
C00133,2024-11-01,20,0,5
C00133,2024-02-01,18,0,7
C00133,2024-06-01,15,0,5
C00133,2024-10-01,13,0,4
C00133,2024-09-01,15,3,4
C00133,2024-08-01,19,1,4
C00133,2024-04-01,12,0,8
C00133,2024-01-01,23,1,10
C00133,2024-07-01,18,1,6
C00133,2024-12-01,22,2,10
C00133,2024-03-01,13,0,6
C00133,2024-05-01,21,0,7
C00134,2024-01-01,25,1,4
C00134,2024-09-01,20,0,5
C00134,2024-08-01,19,0,8
C00134,2024-03-01,22,2,8
C00134,2024-11-01,19,2,5
C00134,2024-10-01,27,0,6
C00134,2024-05-01,17,1,3
C00134,2024-02-01,19,0,7
C00134,2024-06-01,20,1,5
C00135,2024-09-01,22,0,7
C00135,2024-06-01,16,2,5
C00135,2024-10-01,21,2,7
C00135,2024-07-01,20,2,10
C00135,2024-12-01,30,2,7
C00135,2024-01-01,26,0,7
C00135,2024-02-01,19,1,7
C00135,2024-03-01,20,1,6
C00135,2024-05-01,13,0,4
C00135,2024-08-01,16,0,5
C00135,2024-11-01,14,2,7
C00135,2024-04-01,20,1,5
C00136,2024-03-01,20,1,4
C00136,2024-12-01,24,1,4
C00136,2024-01-01,20,0,7
C00136,2024-06-01,18,1,8
C00136,2024-11-01,26,1,8
C00136,2024-05-01,16,1,6
C00136,2024-07-01,20,0,7
C00136,2024-10-01,15,4,8
C00136,2024-09-01,19,1,4
C00136,2024-04-01,19,1,4
C00137,2024-01-01,16,1,6
C00137,2024-05-01,14,2,8
C00137,2024-12-01,12,1,5
C00137,2024-02-01,12,2,9
C00137,2024-03-01,17,0,8
C00137,2024-11-01,21,0,9
C00137,2024-10-01,15,1,10
C00137,2024-09-01,25,2,7
C00137,2024-06-01,13,0,5
C00137,2024-08-01,27,2,6
C00138,2024-04-01,20,0,6
C00138,2024-11-01,20,1,6
C00138,2024-02-01,20,0,5
C00138,2024-12-01,24,2,8
C00138,2024-06-01,26,0,7
C00138,2024-07-01,22,3,4
C00138,2024-08-01,17,0,4
C00138,2024-09-01,22,1,5
C00138,2024-03-01,14,0,7
C00138,2024-10-01,17,0,7
C00139,2024-07-01,14,0,5
C00139,2024-02-01,36,0,6
C00139,2024-01-01,17,0,6
C00139,2024-09-01,19,1,9
C00139,2024-12-01,16,1,7
C00139,2024-06-01,16,1,4
C00139,2024-05-01,18,2,9
C00139,2024-03-01,24,0,9
C00139,2024-04-01,17,1,5
C00139,2024-11-01,26,1,5
C00139,2024-08-01,11,1,6
C00139,2024-10-01,23,2,6
C00140,2024-07-01,16,1,8
C00140,2024-02-01,25,1,5
C00140,2024-03-01,25,1,9
C00140,2024-01-01,20,1,7
C00140,2024-05-01,19,1,5
C00140,2024-09-01,18,2,5
C00140,2024-08-01,22,0,8
C00140,2024-11-01,21,1,8
C00140,2024-04-01,24,0,6
C00140,2024-12-01,16,2,6
C00141,2024-08-01,20,0,5
C00141,2024-02-01,22,1,6
C00141,2024-04-01,21,1,9
C00141,2024-07-01,20,0,7
C00141,2024-05-01,22,3,7
C00141,2024-01-01,25,1,8
C00142,2024-09-01,18,1,10
C00142,2024-03-01,22,0,5
C00142,2024-08-01,17,0,8
C00142,2024-12-01,18,1,4
C00142,2024-02-01,19,2,4
C00142,2024-04-01,22,2,8
C00142,2024-07-01,20,0,3
C00142,2024-11-01,16,1,3
C00142,2024-06-01,22,1,9
C00142,2024-01-01,24,0,8
C00142,2024-10-01,21,0,6
C00142,2024-05-01,24,1,3
C00143,2024-03-01,11,3,6
C00143,2024-07-01,22,1,7
C00143,2024-04-01,22,1,6
C00143,2024-12-01,25,1,6
C00143,2024-01-01,12,0,9
C00143,2024-09-01,25,2,8
C00143,2024-05-01,14,2,5
C00144,2024-08-01,28,2,6
C00144,2024-01-01,16,2,10
C00144,2024-09-01,16,1,6
C00144,2024-05-01,27,1,6
C00144,2024-03-01,19,2,4
C00144,2024-02-01,15,1,8
C00144,2024-11-01,13,1,5
C00145,2024-10-01,20,1,7
C00145,2024-12-01,23,1,9
C00145,2024-07-01,15,2,5
C00145,2024-09-01,28,0,7
C00145,2024-11-01,28,1,6
C00145,2024-08-01,20,3,10
C00145,2024-03-01,11,1,7
C00145,2024-05-01,28,2,7
C00145,2024-01-01,20,0,5
C00145,2024-04-01,21,2,7
C00145,2024-02-01,20,2,5
C00145,2024-06-01,29,0,10
C00146,2024-06-01,17,2,4
C00146,2024-01-01,22,0,7
C00146,2024-12-01,18,1,5
C00146,2024-09-01,18,0,6
C00146,2024-02-01,13,2,3
C00146,2024-07-01,24,1,4
C00146,2024-11-01,22,3,5
C00146,2024-03-01,11,1,8
C00147,2024-04-01,29,2,7
C00147,2024-08-01,14,1,5
C00147,2024-09-01,20,1,8
C00147,2024-10-01,24,1,6
C00147,2024-05-01,13,0,3
C00147,2024-07-01,21,1,5
C00147,2024-03-01,28,3,5
C00147,2024-01-01,17,1,5
C00147,2024-12-01,15,0,4
C00148,2024-11-01,13,1,5
C00148,2024-03-01,22,1,6
C00148,2024-09-01,20,0,7
C00148,2024-01-01,15,2,7
C00148,2024-05-01,11,1,6
C00148,2024-12-01,15,1,8
C00148,2024-10-01,15,1,8
C00148,2024-07-01,20,2,9
C00148,2024-04-01,17,0,6
C00148,2024-06-01,23,0,5
C00148,2024-02-01,18,1,7
C00149,2024-04-01,19,4,7
C00149,2024-10-01,16,1,3
C00149,2024-07-01,17,0,8
C00149,2024-12-01,14,1,8
C00149,2024-03-01,17,0,5
C00149,2024-02-01,18,1,8
C00149,2024-01-01,16,2,6
C00149,2024-09-01,21,2,9
C00149,2024-08-01,26,1,9
C00149,2024-06-01,19,1,4
C00150,2024-01-01,17,0,5
C00150,2024-02-01,23,1,6
C00150,2024-07-01,24,1,4
C00150,2024-05-01,19,0,5
C00150,2024-08-01,11,2,5
C00150,2024-03-01,13,2,9
C00151,2024-04-01,21,2,6
C00151,2024-01-01,25,0,8
C00151,2024-12-01,17,0,6
C00151,2024-05-01,18,0,7
C00151,2024-10-01,23,1,6
C00151,2024-02-01,27,2,8
C00151,2024-03-01,12,0,10
C00151,2024-07-01,17,0,7
C00151,2024-06-01,24,0,8
C00151,2024-08-01,22,1,5
C00152,2024-03-01,19,2,4
C00152,2024-01-01,14,0,10
C00152,2024-06-01,17,1,4
C00152,2024-04-01,19,1,6
C00152,2024-12-01,13,1,7
C00152,2024-08-01,27,2,2
C00152,2024-02-01,18,2,9
C00153,2024-01-01,16,0,7
C00153,2024-05-01,25,1,7
C00153,2024-02-01,20,2,10
C00153,2024-12-01,12,0,7
C00153,2024-11-01,33,0,4
C00153,2024-04-01,19,1,8
C00154,2024-08-01,27,1,7
C00154,2024-12-01,26,1,7
C00154,2024-03-01,20,0,9
C00154,2024-10-01,24,2,8
C00154,2024-01-01,21,0,6
C00154,2024-07-01,16,2,8
C00155,2024-03-01,29,0,6
C00155,2024-09-01,27,2,7
C00155,2024-10-01,20,2,8
C00155,2024-11-01,26,2,5
C00155,2024-01-01,23,0,8
C00155,2024-07-01,14,2,9
C00155,2024-02-01,20,1,6
C00155,2024-06-01,25,3,5
C00156,2024-01-01,17,0,9
C00156,2024-09-01,21,1,3
C00156,2024-04-01,16,1,4
C00156,2024-12-01,24,0,4
C00156,2024-11-01,26,0,7
C00156,2024-08-01,17,1,7
C00156,2024-03-01,21,1,3
C00156,2024-05-01,15,2,5
C00156,2024-06-01,23,1,7
C00157,2024-01-01,22,2,8
C00157,2024-09-01,25,0,7
C00157,2024-12-01,16,1,9
C00157,2024-04-01,19,1,6
C00157,2024-10-01,24,1,10
C00157,2024-11-01,16,1,7
C00157,2024-06-01,26,0,9
C00157,2024-05-01,19,2,7
C00158,2024-01-01,19,3,6
C00158,2024-11-01,19,2,9
C00158,2024-07-01,23,1,3
C00158,2024-12-01,18,0,5
C00158,2024-08-01,25,2,6
C00158,2024-03-01,19,2,6
C00158,2024-04-01,18,0,7
C00158,2024-09-01,18,1,8
C00159,2024-12-01,14,2,8
C00159,2024-11-01,24,0,8
C00159,2024-07-01,26,0,7
C00159,2024-09-01,17,0,8
C00159,2024-10-01,32,2,8
C00159,2024-02-01,23,1,6
C00159,2024-03-01,23,0,4
C00160,2024-07-01,18,0,8
C00160,2024-09-01,26,0,8
C00160,2024-02-01,18,1,6
C00160,2024-01-01,15,1,4
C00160,2024-11-01,16,2,5
C00160,2024-04-01,28,0,4
C00160,2024-06-01,14,2,5
C00160,2024-08-01,18,3,4
C00160,2024-10-01,18,1,5
C00160,2024-12-01,19,1,8
C00161,2024-09-01,19,0,5
C00161,2024-04-01,13,2,8
C00161,2024-06-01,23,1,8
C00161,2024-11-01,15,2,8
C00161,2024-02-01,18,1,4
C00161,2024-08-01,18,1,8
C00161,2024-10-01,30,0,6
C00161,2024-03-01,19,0,10
C00161,2024-01-01,15,1,6
C00161,2024-12-01,17,2,7
C00162,2024-04-01,18,1,9
C00162,2024-05-01,22,0,4
C00162,2024-08-01,26,2,10
C00162,2024-06-01,16,0,6
C00162,2024-09-01,23,1,6
C00162,2024-02-01,20,1,9
C00162,2024-01-01,21,1,8
C00162,2024-12-01,20,0,5
C00162,2024-07-01,16,2,5
C00162,2024-03-01,17,1,5
C00162,2024-10-01,17,1,9
C00162,2024-11-01,11,1,6
C00163,2024-10-01,25,1,6
C00163,2024-03-01,16,0,6
C00163,2024-08-01,28,0,10
C00163,2024-09-01,18,2,4
C00163,2024-07-01,14,0,6
C00163,2024-04-01,32,0,5
C00163,2024-01-01,12,1,7
C00163,2024-05-01,15,0,10
C00163,2024-12-01,20,0,7
C00163,2024-02-01,11,2,7
C00163,2024-06-01,16,1,8
C00163,2024-11-01,20,0,4
C00164,2024-12-01,23,0,6
C00164,2024-11-01,15,0,4
C00164,2024-02-01,30,2,3
C00164,2024-08-01,26,1,3
C00164,2024-03-01,19,1,5
C00164,2024-10-01,22,3,5
C00164,2024-05-01,23,1,4
C00164,2024-09-01,13,1,8
C00164,2024-07-01,22,0,10
C00164,2024-06-01,26,1,6
C00164,2024-04-01,15,1,5
C00164,2024-01-01,23,0,6
C00165,2024-04-01,11,0,8
C00165,2024-06-01,20,2,3
C00165,2024-07-01,20,0,7
C00165,2024-08-01,16,2,5
C00165,2024-09-01,11,1,6
C00165,2024-03-01,28,0,10
C00165,2024-02-01,17,1,4
C00165,2024-10-01,16,2,5
C00165,2024-01-01,18,1,8
C00165,2024-11-01,14,1,6
C00165,2024-12-01,19,0,6
C00165,2024-05-01,21,1,5
C00166,2024-03-01,25,3,4
C00166,2024-01-01,16,0,7
C00166,2024-09-01,30,1,5
C00166,2024-07-01,22,0,7
C00166,2024-04-01,19,4,6
C00166,2024-12-01,23,0,5
C00166,2024-05-01,23,1,5
C00167,2024-11-01,18,3,8
C00167,2024-06-01,14,1,4
C00167,2024-05-01,12,2,5
C00167,2024-07-01,13,0,8
C00167,2024-10-01,21,1,7
C00167,2024-12-01,20,1,5
C00167,2024-09-01,13,1,5
C00167,2024-02-01,19,1,8
C00167,2024-04-01,9,2,8
C00168,2024-09-01,11,0,7
C00168,2024-11-01,15,0,6
C00168,2024-04-01,19,3,5
C00168,2024-08-01,16,0,6
C00168,2024-03-01,21,1,7
C00168,2024-10-01,25,1,7
C00168,2024-06-01,18,0,7
C00168,2024-01-01,15,1,10
C00168,2024-12-01,27,2,7
C00168,2024-07-01,19,2,4
C00168,2024-02-01,17,0,6
C00168,2024-05-01,20,1,5
C00169,2024-07-01,22,1,3
C00169,2024-06-01,22,2,5
C00169,2024-10-01,17,0,9
C00169,2024-12-01,24,2,6
C00169,2024-01-01,22,0,7
C00169,2024-04-01,26,2,3
C00170,2024-08-01,13,3,9
C00170,2024-02-01,13,2,8
C00170,2024-12-01,21,0,5
C00170,2024-03-01,22,3,3
C00170,2024-09-01,26,3,6
C00170,2024-05-01,29,1,8
C00171,2024-03-01,15,0,10
C00171,2024-12-01,13,1,5
C00171,2024-11-01,22,1,5
C00171,2024-07-01,22,1,5
C00171,2024-10-01,16,1,9
C00171,2024-05-01,21,1,8
C00171,2024-09-01,18,1,8
C00171,2024-08-01,18,1,6
C00171,2024-01-01,26,2,4
C00171,2024-06-01,25,5,4
C00172,2024-09-01,22,0,4
C00172,2024-08-01,20,1,6
C00172,2024-12-01,18,0,5
C00172,2024-11-01,14,1,5
C00172,2024-06-01,22,0,7
C00172,2024-07-01,12,0,6
C00172,2024-03-01,20,1,10
C00173,2024-01-01,26,1,6
C00173,2024-11-01,20,1,10
C00173,2024-05-01,32,2,7
C00173,2024-03-01,16,1,10
C00173,2024-07-01,23,1,3
C00173,2024-10-01,10,0,6
C00173,2024-04-01,21,1,9
C00174,2024-01-01,17,1,5
C00174,2024-02-01,23,0,8
C00174,2024-03-01,18,0,7
C00174,2024-04-01,24,2,10
C00174,2024-06-01,21,0,4
C00174,2024-12-01,23,0,3
C00174,2024-11-01,24,0,7
C00174,2024-09-01,13,2,5
C00174,2024-08-01,18,1,4
C00174,2024-10-01,18,1,8
C00175,2024-07-01,12,0,6
C00175,2024-04-01,18,2,6
C00175,2024-02-01,24,1,7
C00175,2024-10-01,20,1,10
C00175,2024-09-01,26,1,5
C00175,2024-03-01,25,2,6
C00175,2024-08-01,15,1,9
C00175,2024-12-01,27,2,9
C00175,2024-11-01,21,3,4
C00175,2024-01-01,28,1,0
C00176,2024-02-01,20,0,5
C00176,2024-09-01,18,1,10
C00176,2024-08-01,18,4,9
C00176,2024-11-01,12,0,7
C00176,2024-06-01,26,1,4
C00176,2024-10-01,22,1,3
C00176,2024-12-01,21,1,10
C00176,2024-05-01,23,2,6
C00176,2024-01-01,15,0,10
C00176,2024-04-01,15,2,7
C00177,2024-10-01,18,0,8
C00177,2024-04-01,24,0,8
C00177,2024-02-01,21,3,7
C00177,2024-11-01,20,3,5
C00177,2024-09-01,18,0,8
C00177,2024-12-01,28,2,8
C00177,2024-08-01,19,1,7
C00177,2024-06-01,25,1,6
C00177,2024-07-01,17,2,6
C00177,2024-05-01,18,2,8
C00177,2024-03-01,20,1,5
C00177,2024-01-01,21,0,8
C00178,2024-08-01,14,1,4
C00178,2024-06-01,25,1,6
C00178,2024-09-01,10,1,5
C00178,2024-10-01,15,0,7
C00178,2024-12-01,30,0,10
C00178,2024-07-01,17,2,5
C00178,2024-02-01,10,0,10
C00178,2024-11-01,21,2,9
C00178,2024-03-01,22,0,7
C00178,2024-05-01,29,1,7
C00178,2024-01-01,19,0,7
C00179,2024-04-01,24,0,5
C00179,2024-02-01,19,1,6
C00179,2024-03-01,18,1,6
C00179,2024-09-01,24,0,3
C00179,2024-07-01,18,0,4
C00179,2024-12-01,16,0,6
C00179,2024-01-01,28,1,8
C00179,2024-08-01,12,2,6
C00180,2024-03-01,24,1,5
C00180,2024-10-01,15,0,7
C00180,2024-11-01,18,0,7
C00180,2024-08-01,23,2,5
C00180,2024-05-01,20,0,8
C00180,2024-04-01,23,1,10
C00180,2024-07-01,19,0,10
C00180,2024-02-01,15,2,4
C00180,2024-01-01,21,3,8
C00180,2024-12-01,14,1,6
C00180,2024-06-01,27,1,6
C00180,2024-09-01,18,1,1
