CustomerID,DataFatura,ReceitaMensal
C00128,2024-01-01,60
C00128,2024-02-01,60
C00128,2024-03-01,60
C00128,2024-04-01,60
C00128,2024-05-01,60
C00129,2024-01-01,80
C00129,2024-02-01,80
C00129,2024-03-01,80
C00129,2024-04-01,80
C00129,2024-05-01,80
C00129,2024-06-01,80
C00129,2024-07-01,80
C00129,2024-08-01,80
C00129,2024-09-01,80
C00129,2024-10-01,80
C00129,2024-11-01,80
C00129,2024-12-01,80
C00130,2024-01-01,80
C00130,2024-02-01,80
C00130,2024-03-01,80
C00130,2024-04-01,80
C00130,2024-05-01,80
C00130,2024-06-01,80
C00130,2024-07-01,80
C00130,2024-08-01,80
C00130,2024-09-01,80
C00130,2024-10-01,80
C00130,2024-11-01,80
C00130,2024-12-01,80
C00131,2024-01-01,60
C00131,2024-02-01,60
C00131,2024-03-01,60
C00131,2024-04-01,60
C00131,2024-05-01,60
C00131,2024-06-01,60
C00131,2024-07-01,60
C00131,2024-08-01,60
C00131,2024-09-01,60
C00131,2024-10-01,60
C00131,2024-11-01,60
C00131,2024-12-01,60
C00132,2024-01-01,60
C00132,2024-02-01,60
C00132,2024-03-01,60
C00132,2024-04-01,60
C00132,2024-05-01,60
C00132,2024-06-01,60
C00132,2024-07-01,60
C00132,2024-08-01,60
C00132,2024-09-01,60
C00132,2024-10-01,60
C00132,2024-11-01,60
C00132,2024-12-01,60
C00133,2024-01-01,60
C00133,2024-02-01,60
C00133,2024-03-01,60
C00133,2024-04-01,60
C00133,2024-05-01,60
C00133,2024-06-01,60
C00133,2024-07-01,60
C00133,2024-08-01,60
C00133,2024-09-01,60
C00133,2024-10-01,60
C00133,2024-11-01,60
C00133,2024-12-01,60
C00134,2024-01-01,80
C00134,2024-02-01,80
C00134,2024-03-01,80
C00134,2024-04-01,80
C00135,2024-01-01,120
C00135,2024-02-01,120
C00135,2024-03-01,120
C00135,2024-04-01,120
C00135,2024-05-01,120
C00135,2024-06-01,120
C00135,2024-07-01,120
C00135,2024-08-01,120
C00135,2024-09-01,120
C00135,2024-10-01,120
C00135,2024-11-01,120
C00135,2024-12-01,120
C00136,2024-04-01,120
C00136,2024-05-01,120
C00136,2024-06-01,120
C00136,2024-07-01,120
C00136,2024-08-01,120
C00136,2024-09-01,120
C00136,2024-10-01,120
C00136,2024-11-01,120
C00136,2024-12-01,120
C00137,2024-09-01,80
C00137,2024-10-01,80
C00137,2024-11-01,80
C00137,2024-12-01,80
C00138,2024-04-01,80
C00138,2024-05-01,80
C00138,2024-06-01,80
C00138,2024-07-01,80
C00138,2024-08-01,80
C00138,2024-09-01,80
C00138,2024-10-01,80
C00138,2024-11-01,80
C00138,2024-12-01,80
C00139,2024-01-01,80
C00139,2024-02-01,80
C00139,2024-03-01,80
C00139,2024-04-01,80
C00139,2024-05-01,80
C00139,2024-06-01,80
C00139,2024-07-01,80
C00139,2024-08-01,80
C00139,2024-09-01,80
C00139,2024-10-01,80
C00139,2024-11-01,80
C00139,2024-12-01,80
C00140,2024-07-01,60
C00140,2024-08-01,60
C00140,2024-09-01,60
C00140,2024-10-01,60
C00140,2024-11-01,60
C00140,2024-12-01,60
C00141,2024-01-01,60
C00141,2024-02-01,60
C00141,2024-03-01,60
C00141,2024-04-01,60
C00141,2024-05-01,60
C00141,2024-06-01,60
C00141,2024-07-01,60
C00141,2024-08-01,60
C00141,2024-09-01,60
C00141,2024-10-01,60
C00141,2024-11-01,60
C00142,2024-01-01,60
C00142,2024-02-01,60
C00142,2024-03-01,60
C00142,2024-04-01,60
C00142,2024-05-01,60
C00142,2024-06-01,60
C00142,2024-07-01,60
C00142,2024-08-01,60
C00142,2024-09-01,60
C00142,2024-10-01,60
C00142,2024-11-01,60
C00142,2024-12-01,60
C00143,2024-01-01,120
C00143,2024-02-01,120
C00143,2024-03-01,120
C00143,2024-04-01,120
C00143,2024-05-01,120
C00143,2024-06-01,120
C00143,2024-07-01,120
C00143,2024-08-01,120
C00143,2024-09-01,120
C00143,2024-10-01,120
C00143,2024-11-01,120
C00143,2024-12-01,120
C00144,2024-01-01,120
C00144,2024-02-01,120
C00144,2024-03-01,120
C00144,2024-04-01,120
C00144,2024-05-01,120
C00144,2024-06-01,120
C00144,2024-07-01,120
C00144,2024-08-01,120
C00144,2024-09-01,120
C00144,2024-10-01,120
C00144,2024-11-01,120
C00144,2024-12-01,120
C00145,2024-01-01,80
C00145,2024-02-01,80
C00145,2024-03-01,80
C00145,2024-04-01,80
C00145,2024-05-01,80
C00145,2024-06-01,80
C00145,2024-07-01,80
C00145,2024-08-01,80
C00145,2024-09-01,80
C00145,2024-10-01,80
C00145,2024-11-01,80
C00145,2024-12-01,80
C00146,2024-01-01,80
C00146,2024-02-01,80
C00146,2024-03-01,80
C00146,2024-04-01,80
C00146,2024-05-01,80
C00146,2024-06-01,80
C00146,2024-07-01,80
C00146,2024-08-01,80
C00146,2024-09-01,80
C00146,2024-10-01,80
C00146,2024-11-01,80
C00146,2024-12-01,80
C00147,2024-01-01,60
C00147,2024-02-01,60
C00147,2024-03-01,60
C00147,2024-04-01,60
C00147,2024-05-01,60
C00147,2024-06-01,60
C00147,2024-07-01,60
C00147,2024-08-01,60
C00147,2024-09-01,60
C00147,2024-10-01,60
C00147,2024-11-01,60
C00147,2024-12-01,60
C00149,2024-10-01,80
C00149,2024-11-01,80
C00149,2024-12-01,80
C00150,2024-01-01,80
C00150,2024-02-01,80
C00150,2024-03-01,80
C00150,2024-04-01,80
C00151,2024-01-01,60
C00151,2024-02-01,60
C00151,2024-03-01,60
C00151,2024-04-01,60
C00151,2024-05-01,60
C00151,2024-06-01,60
C00151,2024-07-01,60
C00151,2024-08-01,60
C00151,2024-09-01,60
C00151,2024-10-01,60
C00151,2024-11-01,60
C00151,2024-12-01,60
C00152,2024-01-01,120
C00152,2024-02-01,120
C00152,2024-03-01,120
C00152,2024-04-01,120
C00152,2024-05-01,120
C00152,2024-06-01,120
C00152,2024-07-01,120
C00152,2024-08-01,120
C00152,2024-09-01,120
C00152,2024-10-01,120
C00152,2024-11-01,120
C00152,2024-12-01,120
C00153,2024-01-01,80
C00153,2024-02-01,80
C00153,2024-03-01,80
C00153,2024-04-01,80
C00153,2024-05-01,80
C00153,2024-06-01,80
C00153,2024-07-01,80
C00153,2024-08-01,80
C00153,2024-09-01,80
C00153,2024-10-01,80
C00153,2024-11-01,80
C00153,2024-12-01,80
C00154,2024-01-01,120
C00154,2024-02-01,120
C00154,2024-03-01,120
C00154,2024-04-01,120
C00154,2024-05-01,120
C00154,2024-06-01,120
C00154,2024-07-01,120
C00154,2024-08-01,120
C00154,2024-09-01,120
C00154,2024-10-01,120
C00154,2024-11-01,120
C00154,2024-12-01,120
C00155,2024-01-01,120
C00155,2024-02-01,120
C00155,2024-03-01,120
C00155,2024-04-01,120
C00155,2024-05-01,120
C00155,2024-06-01,120
C00155,2024-07-01,120
C00155,2024-08-01,120
C00155,2024-09-01,120
C00155,2024-10-01,120
C00155,2024-11-01,120
C00156,2024-01-01,120
C00156,2024-02-01,120
C00156,2024-03-01,120
C00156,2024-04-01,120
C00156,2024-05-01,120
C00156,2024-06-01,120
C00156,2024-07-01,120
C00156,2024-08-01,120
C00156,2024-09-01,120
C00156,2024-10-01,120
C00156,2024-11-01,120
C00156,2024-12-01,120
C00157,2024-01-01,60
C00157,2024-02-01,60
C00157,2024-03-01,60
C00157,2024-04-01,60
C00157,2024-05-01,60
C00157,2024-06-01,60
C00157,2024-07-01,60
C00157,2024-08-01,60
C00157,2024-09-01,60
C00157,2024-10-01,60
C00157,2024-11-01,60
C00157,2024-12-01,60
C00158,2024-01-01,60
C00158,2024-02-01,60
C00158,2024-03-01,60
C00158,2024-04-01,60
C00158,2024-05-01,60
C00158,2024-06-01,60
C00158,2024-07-01,60
C00158,2024-08-01,60
C00158,2024-09-01,60
C00158,2024-10-01,60
C00158,2024-11-01,60
C00158,2024-12-01,60
C00159,2024-01-01,60
C00159,2024-02-01,60
C00159,2024-03-01,60
C00159,2024-04-01,60
C00159,2024-05-01,60
C00159,2024-06-01,60
C00159,2024-07-01,60
C00159,2024-08-01,60
C00159,2024-09-01,60
C00159,2024-10-01,60
C00159,2024-11-01,60
C00159,2024-12-01,60
C00160,2024-02-01,60
C00160,2024-03-01,60
C00160,2024-04-01,60
C00160,2024-05-01,60
C00160,2024-06-01,60
C00161,2024-10-01,80
C00161,2024-11-01,80
C00161,2024-12-01,80
C00162,2024-09-01,80
C00162,2024-10-01,80
C00162,2024-11-01,80
C00162,2024-12-01,80
C00163,2024-05-01,80
C00163,2024-06-01,80
C00163,2024-07-01,80
C00163,2024-08-01,80
C00163,2024-09-01,80
C00163,2024-10-01,80
C00163,2024-11-01,80
C00163,2024-12-01,80
C00164,2024-01-01,60
C00164,2024-02-01,60
C00164,2024-03-01,60
C00164,2024-04-01,60
C00164,2024-05-01,60
C00164,2024-06-01,60
C00164,2024-07-01,60
C00164,2024-08-01,60
C00164,2024-09-01,60
C00164,2024-10-01,60
C00164,2024-11-01,60
C00165,2024-04-01,120
C00165,2024-05-01,120
C00165,2024-06-01,120
C00165,2024-07-01,120
C00165,2024-08-01,120
C00165,2024-09-01,120
C00165,2024-10-01,120
C00165,2024-11-01,120
C00165,2024-12-01,120
C00166,2024-01-01,60
C00166,2024-02-01,60
C00166,2024-03-01,60
C00166,2024-04-01,60
C00166,2024-05-01,60
C00166,2024-06-01,60
C00166,2024-07-01,60
C00166,2024-08-01,60
C00166,2024-09-01,60
C00166,2024-10-01,60
C00166,2024-11-01,60
C00166,2024-12-01,60
C00167,2024-01-01,60
C00167,2024-02-01,60
C00167,2024-03-01,60
C00167,2024-04-01,60
C00167,2024-05-01,60
C00167,2024-06-01,60
C00167,2024-07-01,60
C00167,2024-08-01,60
C00167,2024-09-01,60
C00167,2024-10-01,60
C00167,2024-11-01,60
C00167,2024-12-01,60
C00169,2024-01-01,80
C00169,2024-02-01,80
C00169,2024-03-01,80
C00169,2024-04-01,80
C00169,2024-05-01,80
C00169,2024-06-01,80
C00169,2024-07-01,80
C00169,2024-08-01,80
C00169,2024-09-01,80
C00169,2024-10-01,80
C00169,2024-11-01,80
C00169,2024-12-01,80
C00170,2024-01-01,80
C00170,2024-02-01,80
C00170,2024-03-01,80
C00170,2024-04-01,80
C00170,2024-05-01,80
C00170,2024-06-01,80
C00170,2024-07-01,80
C00170,2024-08-01,80
C00170,2024-09-01,80
C00170,2024-10-01,80
C00170,2024-11-01,80
C00170,2024-12-01,80
C00171,2024-01-01,60
C00171,2024-02-01,60
C00171,2024-03-01,60
C00171,2024-04-01,60
C00171,2024-05-01,60
C00171,2024-06-01,60
C00171,2024-07-01,60
C00171,2024-08-01,60
C00171,2024-09-01,60
C00171,2024-10-01,60
C00171,2024-11-01,60
C00171,2024-12-01,60
C00172,2024-05-01,80
C00172,2024-06-01,80
C00172,2024-07-01,80
C00172,2024-08-01,80
C00172,2024-09-01,80
C00172,2024-10-01,80
C00172,2024-11-01,80
C00172,2024-12-01,80
C00173,2024-01-01,60
C00173,2024-02-01,60
C00173,2024-03-01,60
C00173,2024-04-01,60
C00173,2024-05-01,60
C00173,2024-06-01,60
C00173,2024-07-01,60
C00173,2024-08-01,60
C00173,2024-09-01,60
C00173,2024-10-01,60
C00173,2024-11-01,60
C00173,2024-12-01,60
C00174,2024-01-01,60
C00174,2024-02-01,60
C00174,2024-03-01,60
C00174,2024-04-01,60
C00174,2024-05-01,60
C00174,2024-06-01,60
C00174,2024-07-01,60
C00174,2024-08-01,60
C00174,2024-09-01,60
C00174,2024-10-01,60
C00174,2024-11-01,60
C00174,2024-12-01,60
C00175,2024-01-01,80
C00175,2024-02-01,80
C00175,2024-03-01,80
C00175,2024-04-01,80
C00175,2024-05-01,80
C00175,2024-06-01,80
C00175,2024-07-01,80
C00175,2024-08-01,80
C00175,2024-09-01,80
C00175,2024-10-01,80
C00175,2024-11-01,80
C00175,2024-12-01,80
C00176,2024-01-01,60
C00176,2024-02-01,60
C00176,2024-03-01,60
C00176,2024-04-01,60
C00176,2024-05-01,60
C00176,2024-06-01,60
C00176,2024-07-01,60
C00176,2024-08-01,60
C00176,2024-09-01,60
C00176,2024-10-01,60
C00176,2024-11-01,60
C00176,2024-12-01,60
C00177,2024-05-01,60
C00177,2024-06-01,60
C00177,2024-07-01,60
C00177,2024-08-01,60
C00177,2024-09-01,60
C00177,2024-10-01,60
C00177,2024-11-01,60
C00177,2024-12-01,60
C00178,2024-01-01,80
C00178,2024-02-01,80
C00178,2024-03-01,80
C00178,2024-04-01,80
C00178,2024-05-01,80
C00178,2024-06-01,80
C00178,2024-07-01,80
C00178,2024-08-01,80
C00178,2024-09-01,80
C00180,2024-01-01,120
C00180,2024-02-01,120
C00181,2024-01-01,80
C00181,2024-02-01,80
C00181,2024-03-01,80
C00181,2024-04-01,80
C00181,2024-05-01,80
C00181,2024-06-01,80
C00181,2024-07-01,80
C00181,2024-08-01,80
C00181,2024-09-01,80
C00181,2024-10-01,80
C00181,2024-11-01,80
C00181,2024-12-01,80
C00182,2024-12-01,60
C00183,2024-01-01,60
C00183,2024-02-01,60
C00183,2024-03-01,60
C00183,2024-04-01,60
C00183,2024-05-01,60
C00183,2024-06-01,60
C00183,2024-07-01,60
C00183,2024-08-01,60
C00183,2024-09-01,60
C00183,2024-10-01,60
C00183,2024-11-01,60
C00184,2024-01-01,60
C00184,2024-02-01,60
C00184,2024-03-01,60
C00184,2024-04-01,60
C00184,2024-05-01,60
C00184,2024-06-01,60
C00184,2024-07-01,60
C00184,2024-08-01,60
C00184,2024-09-01,60
C00184,2024-10-01,60
C00184,2024-11-01,60
C00184,2024-12-01,60
C00185,2024-01-01,80
C00185,2024-02-01,80
C00185,2024-03-01,80
C00185,2024-04-01,80
C00185,2024-05-01,80
C00185,2024-06-01,80
C00185,2024-07-01,80
C00185,2024-08-01,80
C00185,2024-09-01,80
C00185,2024-10-01,80
C00185,2024-11-01,80
C00185,2024-12-01,80
C00186,2024-01-01,80
C00186,2024-02-01,80
C00186,2024-03-01,80
C00186,2024-04-01,80
C00186,2024-05-01,80
C00186,2024-06-01,80
C00186,2024-07-01,80
C00186,2024-08-01,80
C00186,2024-09-01,80
C00186,2024-10-01,80
C00186,2024-11-01,80
C00187,2024-06-01,80
C00187,2024-07-01,80
C00187,2024-08-01,80
C00187,2024-09-01,80
C00187,2024-10-01,80
C00187,2024-11-01,80
C00187,2024-12-01,80
C00188,2024-01-01,80
C00188,2024-02-01,80
C00188,2024-03-01,80
C00188,2024-04-01,80
C00188,2024-05-01,80
C00188,2024-06-01,80
C00188,2024-07-01,80
C00188,2024-08-01,80
C00188,2024-09-01,80
C00188,2024-10-01,80
C00188,2024-11-01,80
C00188,2024-12-01,80
C00189,2024-01-01,60
C00189,2024-02-01,60
C00189,2024-03-01,60
C00189,2024-04-01,60
C00189,2024-05-01,60
C00189,2024-06-01,60
C00189,2024-07-01,60
C00189,2024-08-01,60
C00189,2024-09-01,60
C00189,2024-10-01,60
C00189,2024-11-01,60
C00189,2024-12-01,60
C00190,2024-05-01,80
C00190,2024-06-01,80
C00190,2024-07-01,80
C00190,2024-08-01,80
C00190,2024-09-01,80
C00190,2024-10-01,80
C00190,2024-11-01,80
C00190,2024-12-01,80
C00191,2024-01-01,60
C00191,2024-02-01,60
C00191,2024-03-01,60
C00191,2024-04-01,60
C00191,2024-05-01,60
C00191,2024-06-01,60
C00191,2024-07-01,60
C00191,2024-08-01,60
C00191,2024-09-01,60
C00191,2024-10-01,60
C00191,2024-11-01,60
C00191,2024-12-01,60
C00192,2024-01-01,80
C00192,2024-02-01,80
C00192,2024-03-01,80
C00192,2024-04-01,80
C00192,2024-05-01,80
C00192,2024-06-01,80
C00193,2024-08-01,80
C00193,2024-09-01,80
C00193,2024-10-01,80
C00193,2024-11-01,80
C00193,2024-12-01,80
C00194,2024-01-01,80
C00194,2024-02-01,80
C00194,2024-03-01,80
C00194,2024-04-01,80
C00194,2024-05-01,80
C00194,2024-06-01,80
C00194,2024-07-01,80
C00194,2024-08-01,80
C00194,2024-09-01,80
C00194,2024-10-01,80
C00194,2024-11-01,80
C00194,2024-12-01,80
C00195,2024-01-01,80
C00195,2024-02-01,80
C00195,2024-03-01,80
C00196,2024-01-01,80
C00196,2024-02-01,80
C00196,2024-03-01,80
C00196,2024-04-01,80
C00196,2024-05-01,80
C00196,2024-06-01,80
C00196,2024-07-01,80
C00196,2024-08-01,80
C00196,2024-09-01,80
C00196,2024-10-01,80
C00196,2024-11-01,80
C00196,2024-12-01,80
C00197,2024-01-01,60
C00197,2024-02-01,60
C00197,2024-03-01,60
C00197,2024-04-01,60
C00197,2024-05-01,60
C00197,2024-06-01,60
C00197,2024-07-01,60
C00197,2024-08-01,60
C00197,2024-09-01,60
C00197,2024-10-01,60
C00197,2024-11-01,60
C00197,2024-12-01,60
C00198,2024-01-01,60
C00198,2024-02-01,60
C00198,2024-03-01,60
C00198,2024-04-01,60
C00198,2024-05-01,60
C00198,2024-06-01,60
C00198,2024-07-01,60
C00198,2024-08-01,60
C00198,2024-09-01,60
C00198,2024-10-01,60
C00198,2024-11-01,60
C00198,2024-12-01,60
C00199,2024-02-01,80
C00199,2024-03-01,80
C00199,2024-04-01,80
C00199,2024-05-01,80
C00199,2024-06-01,80
C00199,2024-07-01,80
C00199,2024-08-01,80
C00199,2024-09-01,80
C00200,2024-01-01,60
C00200,2024-02-01,60
C00200,2024-03-01,60
C00200,2024-04-01,60
C00200,2024-05-01,60
C00200,2024-06-01,60
C00200,2024-07-01,60
C00200,2024-08-01,60
C00200,2024-09-01,60
C00200,2024-10-01,60
C00200,2024-11-01,60
C00200,2024-12-01,60
C00201,2024-01-01,80
C00201,2024-02-01,80
C00201,2024-03-01,80
C00201,2024-04-01,80
C00201,2024-05-01,80
C00201,2024-06-01,80
C00201,2024-07-01,80
C00201,2024-08-01,80
C00201,2024-09-01,80
C00201,2024-10-01,80
C00201,2024-11-01,80
C00201,2024-12-01,80
C00202,2024-01-01,80
C00202,2024-02-01,80
C00202,2024-03-01,80
C00202,2024-04-01,80
C00202,2024-05-01,80
C00202,2024-06-01,80
C00202,2024-07-01,80
C00202,2024-08-01,80
C00202,2024-09-01,80
C00202,2024-10-01,80
C00202,2024-11-01,80
C00202,2024-12-01,80
C00203,2024-01-01,120
C00203,2024-02-01,120
C00203,2024-03-01,120
C00203,2024-04-01,120
C00203,2024-05-01,120
C00203,2024-06-01,120
C00203,2024-07-01,120
C00203,2024-08-01,120
C00203,2024-09-01,120
C00203,2024-10-01,120
C00203,2024-11-01,120
C00203,2024-12-01,120
C00204,2024-01-01,120
C00204,2024-02-01,120
C00204,2024-03-01,120
C00204,2024-04-01,120
C00204,2024-05-01,120
C00204,2024-06-01,120
C00204,2024-07-01,120
C00204,2024-08-01,120
C00204,2024-09-01,120
C00204,2024-10-01,120
C00204,2024-11-01,120
C00204,2024-12-01,120
C00205,2024-01-01,60
C00205,2024-02-01,60
C00205,2024-03-01,60
C00205,2024-04-01,60
C00205,2024-05-01,60
C00205,2024-06-01,60
C00205,2024-07-01,60
C00205,2024-08-01,60
C00205,2024-09-01,60
C00205,2024-10-01,60
C00205,2024-11-01,60
C00205,2024-12-01,60
C00206,2024-01-01,120
C00206,2024-02-01,120
C00206,2024-03-01,120
C00206,2024-04-01,120
C00206,2024-05-01,120
C00206,2024-06-01,120
C00206,2024-07-01,120
C00206,2024-08-01,120
C00206,2024-09-01,120
C00206,2024-10-01,120
C00206,2024-11-01,120
C00206,2024-12-01,120
C00207,2024-01-01,80
C00207,2024-02-01,80
C00207,2024-03-01,80
C00207,2024-04-01,80
C00207,2024-05-01,80
C00207,2024-06-01,80
C00207,2024-07-01,80
C00207,2024-08-01,80
C00207,2024-09-01,80
C00207,2024-10-01,80
C00207,2024-11-01,80
C00207,2024-12-01,80
C00208,2024-01-01,80
C00208,2024-02-01,80
C00208,2024-03-01,80
C00208,2024-04-01,80
C00208,2024-05-01,80
C00208,2024-06-01,80
C00208,2024-07-01,80
C00208,2024-08-01,80
C00208,2024-09-01,80
C00208,2024-10-01,80
C00208,2024-11-01,80
C00208,2024-12-01,80
C00209,2024-06-01,60
C00209,2024-07-01,60
C00209,2024-08-01,60
C00209,2024-09-01,60
C00209,2024-10-01,60
C00209,2024-11-01,60
C00209,2024-12-01,60
C00210,2024-01-01,120
C00210,2024-02-01,120
C00210,2024-03-01,120
C00210,2024-04-01,120
C00210,2024-05-01,120
C00210,2024-06-01,120
C00210,2024-07-01,120
C00210,2024-08-01,120
C00210,2024-09-01,120
C00210,2024-10-01,120
C00210,2024-11-01,120
C00210,2024-12-01,120
C00211,2024-01-01,60
C00211,2024-02-01,60
C00211,2024-03-01,60
C00211,2024-04-01,60
C00211,2024-05-01,60
C00211,2024-06-01,60
C00211,2024-07-01,60
C00211,2024-08-01,60
C00211,2024-09-01,60
C00211,2024-10-01,60
C00212,2024-01-01,120
C00212,2024-02-01,120
C00212,2024-03-01,120
C00213,2024-03-01,60
C00213,2024-04-01,60
C00213,2024-05-01,60
C00213,2024-06-01,60
C00213,2024-07-01,60
C00213,2024-08-01,60
C00213,2024-09-01,60
C00213,2024-10-01,60
C00213,2024-11-01,60
C00213,2024-12-01,60
C00214,2024-01-01,80
C00214,2024-02-01,80
C00214,2024-03-01,80
C00214,2024-04-01,80
C00214,2024-05-01,80
C00214,2024-06-01,80
C00214,2024-07-01,80
C00214,2024-08-01,80
C00214,2024-09-01,80
C00214,2024-10-01,80
C00214,2024-11-01,80
C00214,2024-12-01,80
C00215,2024-01-01,80
C00215,2024-02-01,80
C00215,2024-03-01,80
C00215,2024-04-01,80
C00215,2024-05-01,80
C00215,2024-06-01,80
C00215,2024-07-01,80
C00215,2024-08-01,80
C00215,2024-09-01,80
C00215,2024-10-01,80
C00215,2024-11-01,80
C00215,2024-12-01,80
C00216,2024-01-01,60
C00216,2024-02-01,60
C00216,2024-03-01,60
C00216,2024-04-01,60
C00216,2024-05-01,60
C00216,2024-06-01,60
C00216,2024-07-01,60
C00216,2024-08-01,60
C00216,2024-09-01,60
C00216,2024-10-01,60
C00216,2024-11-01,60
C00216,2024-12-01,60
C00217,2024-03-01,60
C00217,2024-04-01,60
C00217,2024-05-01,60
C00217,2024-06-01,60
C00217,2024-07-01,60
C00217,2024-08-01,60
C00217,2024-09-01,60
C00217,2024-10-01,60
C00217,2024-11-01,60
C00217,2024-12-01,60
C00218,2024-01-01,80
C00218,2024-02-01,80
C00218,2024-03-01,80
C00218,2024-04-01,80
C00218,2024-05-01,80
C00218,2024-06-01,80
C00218,2024-07-01,80
C00218,2024-08-01,80
C00218,2024-09-01,80
C00218,2024-10-01,80
C00218,2024-11-01,80
C00218,2024-12-01,80
C00219,2024-01-01,60
C00219,2024-02-01,60
C00219,2024-03-01,60
C00219,2024-04-01,60
C00219,2024-05-01,60
C00219,2024-06-01,60
C00219,2024-07-01,60
C00219,2024-08-01,60
C00219,2024-09-01,60
C00219,2024-10-01,60
C00219,2024-11-01,60
C00219,2024-12-01,60
C00220,2024-01-01,80
C00220,2024-02-01,80
C00220,2024-03-01,80
C00220,2024-04-01,80
C00220,2024-05-01,80
C00220,2024-06-01,80
C00220,2024-07-01,80
C00220,2024-08-01,80
C00220,2024-09-01,80
C00220,2024-10-01,80
C00220,2024-11-01,80
C00220,2024-12-01,80
C00221,2024-01-01,80
C00221,2024-02-01,80
C00221,2024-03-01,80
C00221,2024-04-01,80
C00221,2024-05-01,80
C00221,2024-06-01,80
C00221,2024-07-01,80
C00221,2024-08-01,80
C00221,2024-09-01,80
C00221,2024-10-01,80
C00221,2024-11-01,80
C00221,2024-12-01,80
C00222,2024-01-01,120
C00222,2024-02-01,120
C00222,2024-03-01,120
C00222,2024-04-01,120
C00222,2024-05-01,120
C00222,2024-06-01,120
C00222,2024-07-01,120
C00222,2024-08-01,120
C00222,2024-09-01,120
C00222,2024-10-01,120
C00222,2024-11-01,120
C00222,2024-12-01,120
C00223,2024-01-01,80
C00223,2024-02-01,80
C00223,2024-03-01,80
C00223,2024-04-01,80
C00223,2024-05-01,80
C00223,2024-06-01,80
C00223,2024-07-01,80
C00223,2024-08-01,80
C00223,2024-09-01,80
C00223,2024-10-01,80
C00223,2024-11-01,80
C00223,2024-12-01,80
C00224,2024-01-01,60
C00224,2024-02-01,60
C00224,2024-03-01,60
C00224,2024-04-01,60
C00224,2024-05-01,60
C00224,2024-06-01,60
C00224,2024-07-01,60
C00224,2024-08-01,60
C00224,2024-09-01,60
C00224,2024-10-01,60
C00224,2024-11-01,60
C00224,2024-12-01,60
C00225,2024-01-01,60
C00225,2024-02-01,60
C00225,2024-03-01,60
C00225,2024-04-01,60
C00225,2024-05-01,60
C00225,2024-06-01,60
C00225,2024-07-01,60
C00225,2024-08-01,60
C00225,2024-09-01,60
C00225,2024-10-01,60
C00225,2024-11-01,60
C00225,2024-12-01,60
C00226,2024-01-01,60
C00226,2024-02-01,60
C00226,2024-03-01,60
C00226,2024-04-01,60
C00226,2024-05-01,60
C00226,2024-06-01,60
C00226,2024-07-01,60
C00226,2024-08-01,60
C00226,2024-09-01,60
C00227,2024-01-01,120
C00227,2024-02-01,120
C00227,2024-03-01,120
C00227,2024-04-01,120
C00227,2024-05-01,120
C00227,2024-06-01,120
C00227,2024-07-01,120
C00227,2024-08-01,120
C00227,2024-09-01,120
C00227,2024-10-01,120
C00227,2024-11-01,120
C00227,2024-12-01,120
C00229,2024-01-01,60
C00229,2024-02-01,60
C00229,2024-03-01,60
C00229,2024-04-01,60
C00229,2024-05-01,60
C00229,2024-06-01,60
C00229,2024-07-01,60
C00229,2024-08-01,60
C00230,2024-01-01,60
C00230,2024-02-01,60
C00230,2024-03-01,60
C00230,2024-04-01,60
C00230,2024-05-01,60
C00230,2024-06-01,60
C00230,2024-07-01,60
C00230,2024-08-01,60
C00230,2024-09-01,60
C00230,2024-10-01,60
C00230,2024-11-01,60
C00230,2024-12-01,60
C00231,2024-01-01,120
C00231,2024-02-01,120
C00231,2024-03-01,120
C00231,2024-04-01,120
C00231,2024-05-01,120
C00231,2024-06-01,120
C00231,2024-07-01,120
C00231,2024-08-01,120
C00231,2024-09-01,120
C00231,2024-10-01,120
C00231,2024-11-01,120
C00231,2024-12-01,120
C00232,2024-01-01,120
C00232,2024-02-01,120
C00232,2024-03-01,120
C00232,2024-04-01,120
C00232,2024-05-01,120
C00232,2024-06-01,120
C00232,2024-07-01,120
C00232,2024-08-01,120
C00232,2024-09-01,120
C00232,2024-10-01,120
C00232,2024-11-01,120
C00232,2024-12-01,120
C00233,2024-01-01,120
C00233,2024-02-01,120
C00233,2024-03-01,120
C00233,2024-04-01,120
C00233,2024-05-01,120
C00233,2024-06-01,120
C00233,2024-07-01,120
C00233,2024-08-01,120
C00233,2024-09-01,120
C00233,2024-10-01,120
C00233,2024-11-01,120
C00233,2024-12-01,120
C00234,2024-01-01,120
C00234,2024-02-01,120
C00234,2024-03-01,120
C00234,2024-04-01,120
C00234,2024-05-01,120
