CustomerID,NomeCliente,Genero,Idade,Regiao,DataInicio,DataCancelamento,MotivoCancelamento,Plano,ValorMensal,CanalAquisicao
C00320,Cliente 320,F,23,Norte,2024-05-22,,,Premium,120,Indicação
C00321,Cliente 321,F,24,Sul,2020-01-16,,,Basic,60,Facebook
C00322,Cliente 322,M,49,Sul,2021-10-23,,,Basic,60,Google Ads
C00323,Cliente 323,F,49,Norte,2020-04-11,,,Standard,80,Indicação
C00324,Cliente 324,F,42,Sudeste,2023-04-24,,,Basic,60,Google Ads
C00325,Cliente 325,F,50,Centro-Oeste,2022-08-08,2024-09-15,Serviço,Basic,60,Indicação
C00326,Cliente 326,F,24,Centro-Oeste,2022-07-19,,,Basic,60,Google Ads
C00327,Cliente 327,M,29,Sudeste,2020-01-25,,,Standard,80,Online
C00328,Cliente 328,M,33,Nordeste,2022-12-31,,,Basic,60,Online
C00329,Cliente 329,F,33,Nordeste,2024-06-04,,,Standard,80,Online
C00330,Cliente 330,F,60,Sul,2024-05-15,,,Standard,80,Facebook
C00331,Cliente 331,M,53,Norte,2020-01-18,,,Basic,60,Online
C00332,Cliente 332,M,30,Sul,2024-11-12,,,Standard,80,Indicação
C00333,Cliente 333,F,24,Nordeste,2021-07-23,,,Basic,60,Google Ads
C00334,Cliente 334,M,53,Sudeste,2022-10-13,,,Premium,120,Google Ads
C00335,Cliente 335,F,64,Sul,2023-09-17,,,Premium,120,Google Ads
C00336,Cliente 336,F,26,Centro-Oeste,2024-05-11,2024-08-03,Serviço,Basic,60,Google Ads
C00337,Cliente 337,M,49,Centro-Oeste,2023-01-25,,,Premium,120,Indicação
C00338,Cliente 338,M,28,Sudeste,2024-10-16,2024-05-06,Concorrência,Standard,80,Google Ads
C00339,Cliente 339,F,25,Nordeste,2022-04-10,,,Premium,120,Indicação
C00340,Cliente 340,F,50,Centro-Oeste,2022-11-01,,,Standard,80,Indicação
C00341,Cliente 341,M,40,Centro-Oeste,2022-10-31,,,Basic,60,Google Ads
C00342,Cliente 342,F,42,Norte,2020-06-11,2024-11-13,Preço,Premium,120,Google Ads
C00343,Cliente 343,M,25,Sul,2023-07-30,,,Basic,60,Google Ads
C00344,Cliente 344,F,62,Nordeste,2024-10-18,,,Basic,60,Indicação
C00345,Cliente 345,M,39,Sul,2022-05-21,,,Basic,60,Facebook
C00346,Cliente 346,M,21,Nordeste,2022-04-14,,,Basic,60,Indicação
C00347,Cliente 347,M,57,Centro-Oeste,2023-06-18,2024-08-12,Serviço,Standard,80,Facebook
C00348,Cliente 348,F,20,Norte,2022-05-06,,,Standard,80,Google Ads
C00349,Cliente 349,F,46,Sul,2022-12-04,,,Premium,120,Indicação
C00350,Cliente 350,M,58,Centro-Oeste,2022-08-27,2024-10-13,Serviço,Basic,60,Google Ads
C00351,Cliente 351,F,46,Nordeste,2021-08-15,,,Premium,120,Facebook
C00352,Cliente 352,M,51,Sul,2020-09-11,,,Premium,120,Facebook
C00353,Cliente 353,M,51,Sul,2020-03-07,2024-10-27,Serviço,Basic,60,Indicação
C00354,Cliente 354,F,45,Centro-Oeste,2022-07-06,,,Basic,60,Indicação
C00355,Cliente 355,F,30,Sul,2021-09-05,,,Premium,120,Indicação
C00356,Cliente 356,M,32,Norte,2022-08-31,,,Standard,80,Indicação
C00357,Cliente 357,F,40,Norte,2021-08-25,,,Standard,80,Online
C00358,Cliente 358,F,61,Centro-Oeste,2022-12-01,,,Standard,80,Online
C00359,Cliente 359,M,43,Nordeste,2024-12-16,,,Standard,80,Google Ads
C00360,Cliente 360,M,21,Centro-Oeste,2024-12-14,2024-04-30,Uso baixo,Basic,60,Facebook
C00361,Cliente 361,F,43,Norte,2021-01-18,2024-07-09,Concorrência,Standard,80,Facebook
C00362,Cliente 362,M,57,Sudeste,2024-05-31,2024-11-28,Uso baixo,Basic,60,Google Ads
C00363,Cliente 363,M,26,Sudeste,2023-06-11,,,Standard,80,Google Ads
C00364,Cliente 364,F,22,Sul,2022-08-23,2024-06-14,Concorrência,Premium,120,Google Ads
C00365,Cliente 365,M,49,Sul,2024-10-03,,,Standard,80,Online
C00366,Cliente 366,M,37,Sudeste,2021-04-29,,,Premium,120,Google Ads
C00367,Cliente 367,F,28,Norte,2024-10-22,,,Standard,80,Facebook
C00368,Cliente 368,F,32,Sul,2024-12-02,,,Standard,80,Google Ads
C00369,Cliente 369,M,49,Centro-Oeste,2020-02-08,,,Standard,80,Indicação
C00370,Cliente 370,M,45,Centro-Oeste,2020-01-11,2024-04-26,Concorrência,Premium,120,Facebook
C00371,Cliente 371,F,39,Norte,2021-09-15,,,Standard,80,Facebook
C00372,Cliente 372,F,58,Sul,2021-02-12,,,Basic,60,Facebook
C00373,Cliente 373,F,34,Centro-Oeste,2020-04-17,,,Premium,120,Online
C00374,Cliente 374,F,43,Sul,2023-01-22,2024-05-03,Serviço,Standard,80,Online
C00375,Cliente 375,M,61,Sul,2020-03-24,,,Basic,60,Facebook
C00376,Cliente 376,F,24,Centro-Oeste,2020-02-27,,,Standard,80,Indicação
C00377,Cliente 377,F,59,Sudeste,2023-08-09,,,Premium,120,Facebook
C00378,Cliente 378,M,43,Centro-Oeste,2022-11-05,,,Standard,80,Online
C00379,Cliente 379,F,42,Norte,2022-09-17,2024-10-30,Preço,Basic,60,Indicação
C00380,Cliente 380,M,27,Nordeste,2024-02-09,,,Premium,120,Facebook
C00381,Cliente 381,F,62,Centro-Oeste,2022-04-17,,,Standard,80,Online
C00382,Cliente 382,F,36,Sul,2021-08-27,,,Standard,80,Indicação
C00383,Cliente 383,F,28,Sul,2022-08-26,2024-12-22,Concorrência,Basic,60,Google Ads
C00384,Cliente 384,M,30,Centro-Oeste,2020-06-13,,,Basic,60,Google Ads
C00385,Cliente 385,M,25,Nordeste,2021-03-12,,,Standard,80,Facebook
C00386,Cliente 386,F,57,Centro-Oeste,2021-12-27,,,Premium,120,Google Ads
C00387,Cliente 387,M,21,Nordeste,2024-08-06,,,Basic,60,Online
C00388,Cliente 388,M,64,Nordeste,2024-12-14,2024-07-17,Uso baixo,Basic,60,Indicação
C00389,Cliente 389,M,48,Norte,2021-02-06,2024-04-22,Uso baixo,Basic,60,Facebook
C00390,Cliente 390,M,45,Sul,2023-11-10,2024-08-03,Concorrência,Standard,80,Indicação
C00391,Cliente 391,M,28,Sul,2023-03-07,2024-05-14,Concorrência,Basic,60,Indicação
C00392,Cliente 392,M,60,Nordeste,2021-12-16,2024-09-08,Uso baixo,Basic,60,Indicação
C00393,Cliente 393,F,18,Sul,2022-03-24,,,Basic,60,Online
C00394,Cliente 394,F,64,Sudeste,2021-12-22,2024-11-17,Serviço,Standard,80,Facebook
C00395,Cliente 395,M,55,Nordeste,2021-06-14,,,Standard,80,Google Ads
C00396,Cliente 396,F,41,Sul,2020-10-19,,,Basic,60,Indicação
C00397,Cliente 397,F,64,Sudeste,2024-02-07,,,Premium,120,Indicação
C00398,Cliente 398,F,48,Norte,2022-10-19,2024-02-29,Serviço,Basic,60,Indicação
C00399,Cliente 399,F,58,Sul,2021-04-06,,,Basic,60,Online
C00400,Cliente 400,M,63,Sudeste,2023-10-28,2024-05-10,Preço,Premium,120,Google Ads
C00401,Cliente 401,F,43,Centro-Oeste,2023-03-31,,,Standard,80,Indicação
C00402,Cliente 402,F,22,Centro-Oeste,2021-10-03,,,Standard,80,Online
C00403,Cliente 403,M,37,Sudeste,2020-02-13,,,Basic,60,Online
C00404,Cliente 404,M,58,Nordeste,2023-01-11,,,Standard,80,Indicação
C00405,Cliente 405,F,28,Nordeste,2022-06-10,,,Standard,80,Indicação
C00406,Cliente 406,F,50,Sul,2021-09-27,,,Premium,120,Online
C00407,Cliente 407,F,55,Centro-Oeste,2021-06-22,2024-06-07,Uso baixo,Basic,60,Online
C00408,Cliente 408,F,44,Nordeste,2022-05-11,,,Standard,80,Indicação
C00409,Cliente 409,F,51,Nordeste,2021-06-02,,,Standard,80,Online
C00410,Cliente 410,F,32,Centro-Oeste,2023-12-05,,,Premium,120,Online
C00411,Cliente 411,M,49,Norte,2023-09-26,,,Basic,60,Indicação
C00412,Cliente 412,F,38,Nordeste,2021-12-11,,,Premium,120,Indicação
C00413,Cliente 413,F,63,Sudeste,2024-07-05,,,Basic,60,Facebook
C00414,Cliente 414,M,22,Sul,2020-03-29,,,Standard,80,Google Ads
C00415,Cliente 415,M,23,Nordeste,2024-07-21,,,Basic,60,Indicação
C00416,Cliente 416,M,55,Nordeste,2023-06-07,,,Standard,80,Indicação
C00417,Cliente 417,M,39,Norte,2022-11-07,2024-03-24,Uso baixo,Basic,60,Indicação
C00418,Cliente 418,F,35,Sudeste,2024-12-29,,,Basic,60,Google Ads
C00419,Cliente 419,F,31,Sul,2021-11-03,,,Basic,60,Facebook
C00420,Cliente 420,F,27,Nordeste,2022-05-13,,,Basic,60,Online
C00421,Cliente 421,F,63,Sul,2022-06-08,,,Premium,120,Google Ads
C00422,Cliente 422,F,30,Centro-Oeste,2023-07-28,,,Premium,120,Indicação
C00423,Cliente 423,F,48,Nordeste,2021-02-25,,,Standard,80,Indicação
C00424,Cliente 424,M,47,Nordeste,2024-08-28,,,Basic,60,Facebook
C00425,Cliente 425,F,20,Centro-Oeste,2024-11-30,,,Standard,80,Facebook
C00426,Cliente 426,M,47,Norte,2022-05-25,2024-06-22,Uso baixo,Standard,80,Facebook
C00427,Cliente 427,M,23,Nordeste,2021-12-02,2024-03-21,Serviço,Premium,120,Online
C00428,Cliente 428,F,46,Sul,2020-12-03,2024-07-14,Concorrência,Standard,80,Google Ads
C00429,Cliente 429,M,25,Sudeste,2020-09-22,,,Premium,120,Google Ads
C00430,Cliente 430,F,61,Sul,2022-03-13,,,Premium,120,Facebook
C00431,Cliente 431,M,62,Norte,2023-10-10,,,Premium,120,Online
C00432,Cliente 432,F,60,Sudeste,2020-12-25,,,Basic,60,Google Ads
C00433,Cliente 433,M,61,Sul,2022-10-10,,,Basic,60,Indicação
C00434,Cliente 434,F,50,Sul,2024-12-19,,,Standard,80,Indicação
C00435,Cliente 435,F,34,Centro-Oeste,2020-08-04,,,Standard,80,Indicação
C00436,Cliente 436,F,28,Norte,2020-11-16,2024-12-25,Uso baixo,Basic,60,Google Ads
C00437,Cliente 437,F,30,Centro-Oeste,2022-04-29,,,Basic,60,Facebook
C00438,Cliente 438,F,28,Sudeste,2021-12-19,,,Standard,80,Indicação
C00439,Cliente 439,M,48,Centro-Oeste,2024-08-15,,,Standard,80,Facebook
C00440,Cliente 440,M,45,Norte,2022-09-18,,,Basic,60,Online
C00441,Cliente 441,M,61,Nordeste,2024-09-12,,,Standard,80,Indicação
C00442,Cliente 442,F,23,Nordeste,2023-05-20,,,Standard,80,Online
C00443,Cliente 443,M,58,Sudeste,2024-12-13,,,Standard,80,Facebook
C00444,Cliente 444,F,33,Nordeste,2022-08-10,,,Basic,60,Google Ads
C00445,Cliente 445,F,21,Centro-Oeste,2023-05-11,,,Standard,80,Facebook
C00446,Cliente 446,M,52,Sudeste,2021-12-17,,,Standard,80,Indicação
C00447,Cliente 447,M,43,Norte,2022-09-11,,,Basic,60,Indicação
C00448,Cliente 448,F,29,Sudeste,2022-06-14,,,Standard,80,Facebook
C00449,Cliente 449,M,28,Sudeste,2023-03-22,,,Basic,60,Indicação
C00450,Cliente 450,F,54,Sul,2024-09-01,2024-10-05,Concorrência,Basic,60,Indicação
C00451,Cliente 451,F,42,Sul,2023-12-23,,,Standard,80,Online
C00452,Cliente 452,F,35,Sudeste,2024-11-11,,,Basic,60,Google Ads
C00453,Cliente 453,F,36,Nordeste,2020-10-13,2024-09-10,Serviço,Basic,60,Facebook
C00454,Cliente 454,F,40,Sul,2022-01-26,2024-06-13,Preço,Premium,120,Online
C00455,Cliente 455,M,55,Norte,2023-09-06,2024-09-07,Serviço,Basic,60,Indicação
C00456,Cliente 456,M,35,Centro-Oeste,2023-12-30,,,Premium,120,Online
C00457,Cliente 457,F,43,Sul,2024-06-03,,,Standard,80,Google Ads
C00458,Cliente 458,F,23,Sudeste,2021-05-10,,,Basic,60,Facebook
C00459,Cliente 459,M,21,Nordeste,2024-06-15,,,Basic,60,Google Ads
C00460,Cliente 460,M,61,Centro-Oeste,2023-03-18,2024-01-28,Preço,Standard,80,Google Ads
C00461,Cliente 461,F,46,Sul,2021-06-25,,,Standard,80,Online
C00462,Cliente 462,M,51,Nordeste,2021-09-26,2024-05-11,Serviço,Basic,60,Online
C00463,Cliente 463,F,34,Nordeste,2024-02-14,,,Basic,60,Google Ads
C00464,Cliente 464,M,60,Nordeste,2023-09-11,,,Standard,80,Indicação
C00465,Cliente 465,F,60,Sudeste,2022-07-27,2024-12-23,Preço,Basic,60,Facebook
C00466,Cliente 466,M,33,Norte,2022-11-18,2024-10-19,Concorrência,Premium,120,Indicação
C00467,Cliente 467,F,19,Nordeste,2023-07-06,2024-08-14,Uso baixo,Standard,80,Indicação
C00468,Cliente 468,M,51,Centro-Oeste,2021-11-28,2024-05-09,Uso baixo,Standard,80,Facebook
C00469,Cliente 469,M,25,Sul,2020-03-15,,,Basic,60,Online
C00470,Cliente 470,F,30,Centro-Oeste,2024-04-29,,,Basic,60,Indicação
C00471,Cliente 471,M,59,Sudeste,2024-05-23,2024-02-27,Concorrência,Premium,120,Online
C00472,Cliente 472,F,25,Sudeste,2021-05-12,,,Basic,60,Facebook
C00473,Cliente 473,M,47,Centro-Oeste,2023-12-10,,,Basic,60,Indicação
C00474,Cliente 474,F,49,Norte,2021-12-22,,,Standard,80,Online
C00475,Cliente 475,M,53,Sudeste,2024-11-09,,,Basic,60,Online
C00476,Cliente 476,F,64,Sudeste,2023-09-25,,,Standard,80,Indicação
C00477,Cliente 477,M,47,Centro-Oeste,2020-11-03,,,Premium,120,Facebook
C00478,Cliente 478,F,18,Sudeste,2021-12-04,,,Standard,80,Google Ads
C00479,Cliente 479,M,60,Norte,2022-06-02,,,Premium,120,Online
C00480,Cliente 480,F,56,Norte,2024-06-26,2024-05-25,Serviço,Premium,120,Facebook
C00481,Cliente 481,F,34,Norte,2023-06-18,,,Basic,60,Indicação
C00482,Cliente 482,F,37,Sul,2020-09-09,2024-12-27,Uso baixo,Basic,60,Online
C00483,Cliente 483,M,41,Norte,2022-07-24,,,Standard,80,Online
C00484,Cliente 484,F,39,Norte,2023-05-28,2024-05-01,Uso baixo,Standard,80,Online
C00485,Cliente 485,M,46,Sul,2021-01-31,,,Basic,60,Facebook
C00486,Cliente 486,F,39,Nordeste,2022-09-12,,,Premium,120,Online
C00487,Cliente 487,M,61,Sudeste,2023-09-21,2024-09-01,Preço,Standard,80,Online
C00488,Cliente 488,F,26,Norte,2024-10-18,2024-04-12,Concorrência,Basic,60,Indicação
C00489,Cliente 489,M,54,Sudeste,2024-10-03,,,Standard,80,Online
C00490,Cliente 490,M,27,Centro-Oeste,2022-11-18,2024-09-06,Serviço,Basic,60,Facebook
C00491,Cliente 491,F,53,Sudeste,2021-05-08,,,Premium,120,Indicação
C00492,Cliente 492,M,54,Sul,2022-08-16,2024-02-29,Serviço,Standard,80,Google Ads
C00493,Cliente 493,M,45,Sudeste,2024-10-13,,,Basic,60,Indicação
C00494,Cliente 494,F,45,Sudeste,2024-03-05,,,Basic,60,Online
C00495,Cliente 495,M,59,Sudeste,2023-03-23,,,Premium,120,Google Ads
C00496,Cliente 496,M,60,Nordeste,2022-09-18,,,Standard,80,Indicação
C00497,Cliente 497,M,38,Nordeste,2023-06-08,,,Premium,120,Online
C00498,Cliente 498,F,41,Centro-Oeste,2020-04-11,,,Basic,60,Indicação
C00499,Cliente 499,M,59,Sul,2022-04-06,,,Basic,60,Facebook
C00500,Cliente 500,F,57,Sudeste,2020-06-25,,,Basic,60,Online
C00501,Cliente 501,M,19,Sudeste,2024-09-12,,,Standard,80,Facebook
C00502,Cliente 502,M,25,Sudeste,2022-09-10,2024-12-05,Concorrência,Basic,60,Online
C00503,Cliente 503,M,44,Sudeste,2022-07-15,,,Basic,60,Facebook
C00504,Cliente 504,F,39,Nordeste,2020-08-19,2024-12-01,Serviço,Standard,80,Google Ads
C00505,Cliente 505,M,54,Centro-Oeste,2020-01-12,2024-12-02,Serviço,Standard,80,Facebook
C00506,Cliente 506,M,44,Norte,2023-04-24,,,Basic,60,Indicação
C00507,Cliente 507,F,46,Sul,2022-01-30,2024-12-07,Serviço,Standard,80,Online
C00508,Cliente 508,M,20,Sudeste,2022-07-20,,,Standard,80,Indicação
C00509,Cliente 509,F,61,Centro-Oeste,2020-09-22,,,Basic,60,Facebook
C00510,Cliente 510,F,30,Norte,2023-03-04,,,Basic,60,Online
C00511,Cliente 511,M,62,Centro-Oeste,2022-01-26,,,Basic,60,Facebook
C00512,Cliente 512,F,27,Nordeste,2022-11-20,2024-02-11,Serviço,Standard,80,Google Ads
C00513,Cliente 513,M,53,Norte,2021-03-31,,,Premium,120,Google Ads
C00514,Cliente 514,F,26,Centro-Oeste,2020-09-15,,,Basic,60,Google Ads
C00515,Cliente 515,F,44,Nordeste,2023-02-01,,,Basic,60,Facebook
C00516,Cliente 516,M,51,Centro-Oeste,2021-03-06,,,Premium,120,Facebook
C00517,Cliente 517,F,18,Centro-Oeste,2023-11-06,,,Premium,120,Google Ads
C00518,Cliente 518,F,49,Norte,2021-04-13,,,Standard,80,Facebook
C00519,Cliente 519,F,42,Nordeste,2024-03-16,2024-10-23,Concorrência,Premium,120,Indicação
C00520,Cliente 520,F,46,Sudeste,2023-05-15,2024-01-22,Uso baixo,Standard,80,Facebook
C00521,Cliente 521,F,24,Sul,2021-10-08,,,Standard,80,Indicação
C00522,Cliente 522,M,20,Norte,2021-03-22,,,Basic,60,Google Ads
C00523,Cliente 523,F,37,Nordeste,2022-02-21,,,Standard,80,Facebook
C00524,Cliente 524,M,37,Centro-Oeste,2023-01-17,,,Basic,60,Google Ads
C00525,Cliente 525,F,47,Nordeste,2020-07-13,2024-03-19,Concorrência,Premium,120,Online
C00526,Cliente 526,M,52,Sul,2023-12-08,,,Premium,120,Facebook
C00527,Cliente 527,M,52,Sul,2023-02-19,,,Standard,80,Facebook
C00528,Cliente 528,F,56,Sudeste,2021-04-06,2024-06-05,Concorrência,Basic,60,Google Ads
C00529,Cliente 529,F,44,Sudeste,2023-02-13,2024-04-23,Serviço,Basic,60,Google Ads
C00530,Cliente 530,F,43,Sul,2020-07-14,,,Basic,60,Google Ads
C00531,Cliente 531,M,31,Norte,2020-02-05,,,Basic,60,Online
C00532,Cliente 532,F,34,Norte,2020-03-07,,,Standard,80,Online
C00533,Cliente 533,M,35,Centro-Oeste,2021-10-06,,,Premium,120,Google Ads
C00534,Cliente 534,M,62,Sudeste,2023-07-28,,,Basic,60,Facebook
C00535,Cliente 535,M,46,Centro-Oeste,2024-02-11,,,Basic,60,Facebook
C00536,Cliente 536,F,37,Sudeste,2022-10-31,2024-04-05,Serviço,Standard,80,Google Ads
C00537,Cliente 537,F,44,Sul,2024-10-19,2024-04-18,Concorrência,Basic,60,Indicação
C00538,Cliente 538,M,35,Norte,2020-11-17,,,Premium,120,Online
C00539,Cliente 539,M,21,Norte,2024-08-18,,,Basic,60,Online
C00540,Cliente 540,F,18,Sul,2020-08-27,,,Basic,60,Indicação
C00541,Cliente 541,M,18,Centro-Oeste,2022-10-13,2024-10-01,Preço,Basic,60,Google Ads
C00542,Cliente 542,F,43,Centro-Oeste,2022-12-19,2024-01-20,Preço,Basic,60,Facebook
C00543,Cliente 543,M,62,Nordeste,2021-10-11,,,Standard,80,Facebook
C00544,Cliente 544,F,37,Sudeste,2021-07-15,,,Basic,60,Online
C00545,Cliente 545,M,40,Centro-Oeste,2024-08-29,2024-07-27,Uso baixo,Standard,80,Indicação
C00546,Cliente 546,F,27,Sul,2020-06-13,,,Standard,80,Facebook
C00547,Cliente 547,M,28,Centro-Oeste,2022-04-10,,,Basic,60,Online
C00548,Cliente 548,F,58,Norte,2020-07-07,,,Basic,60,Facebook
C00549,Cliente 549,F,58,Sudeste,2024-02-19,2024-04-03,Serviço,Standard,80,Facebook
C00550,Cliente 550,M,22,Nordeste,2020-04-01,,,Standard,80,Facebook
C00551,Cliente 551,M,18,Sudeste,2020-10-15,2024-12-17,Uso baixo,Premium,120,Online
C00552,Cliente 552,F,34,Norte,2024-03-12,,,Basic,60,Indicação
C00553,Cliente 553,M,39,Norte,2023-01-03,2024-08-24,Uso baixo,Basic,60,Google Ads
C00554,Cliente 554,F,51,Norte,2024-04-29,,,Basic,60,Indicação
C00555,Cliente 555,M,62,Norte,2023-12-22,,,Standard,80,Facebook
C00556,Cliente 556,F,58,Sul,2023-11-09,,,Standard,80,Indicação
C00557,Cliente 557,F,46,Nordeste,2022-12-12,2024-06-08,Concorrência,Premium,120,Facebook
C00558,Cliente 558,F,21,Norte,2020-06-23,2024-12-13,Preço,Standard,80,Online
C00559,Cliente 559,F,22,Norte,2024-08-23,,,Basic,60,Online
C00560,Cliente 560,F,28,Centro-Oeste,2024-05-21,,,Standard,80,Online
C00561,Cliente 561,F,38,Nordeste,2021-04-18,,,Premium,120,Facebook
C00562,Cliente 562,M,52,Sudeste,2023-10-16,,,Basic,60,Indicação
C00563,Cliente 563,M,29,Nordeste,2020-09-26,2024-02-07,Serviço,Standard,80,Google Ads
C00564,Cliente 564,M,43,Nordeste,2021-02-10,,,Premium,120,Google Ads
C00565,Cliente 565,F,36,Nordeste,2023-02-21,,,Standard,80,Online
C00566,Cliente 566,F,62,Norte,2021-11-24,,,Standard,80,Google Ads
C00567,Cliente 567,F,24,Norte,2021-01-10,,,Basic,60,Facebook
C00568,Cliente 568,F,64,Sul,2023-11-16,2024-11-07,Uso baixo,Standard,80,Indicação
C00569,Cliente 569,M,24,Sudeste,2020-06-30,,,Basic,60,Google Ads
C00570,Cliente 570,M,43,Centro-Oeste,2020-02-05,,,Standard,80,Google Ads
C00571,Cliente 571,F,57,Nordeste,2023-05-20,2024-12-02,Serviço,Basic,60,Indicação
C00572,Cliente 572,M,22,Sudeste,2020-05-13,,,Premium,120,Google Ads
C00573,Cliente 573,M,38,Sudeste,2022-05-14,,,Premium,120,Indicação
C00574,Cliente 574,F,31,Sul,2022-07-12,,,Standard,80,Facebook
C00575,Cliente 575,M,21,Centro-Oeste,2021-11-20,,,Basic,60,Facebook
C00576,Cliente 576,F,40,Nordeste,2024-08-28,,,Basic,60,Facebook
C00577,Cliente 577,M,59,Centro-Oeste,2021-05-05,,,Standard,80,Online
C00578,Cliente 578,F,37,Sul,2022-04-20,,,Standard,80,Facebook
C00579,Cliente 579,F,32,Norte,2022-09-14,,,Standard,80,Google Ads
C00580,Cliente 580,F,62,Sudeste,2024-01-01,,,Basic,60,Online
C00581,Cliente 581,F,46,Nordeste,2022-04-18,,,Standard,80,Online
C00582,Cliente 582,M,25,Norte,2022-12-05,2024-03-09,Concorrência,Standard,80,Online
C00583,Cliente 583,F,58,Sul,2021-10-29,,,Standard,80,Facebook
C00584,Cliente 584,F,36,Centro-Oeste,2023-11-25,2024-08-22,Serviço,Standard,80,Online
C00585,Cliente 585,F,56,Sudeste,2024-02-20,,,Standard,80,Facebook
C00586,Cliente 586,M,63,Nordeste,2022-10-16,,,Basic,60,Facebook
C00587,Cliente 587,F,45,Norte,2021-03-07,,,Basic,60,Online
C00588,Cliente 588,M,63,Norte,2023-12-22,2024-04-08,Serviço,Standard,80,Online
C00589,Cliente 589,F,44,Sudeste,2022-01-17,,,Basic,60,Google Ads
C00590,Cliente 590,M,21,Centro-Oeste,2022-04-07,,,Standard,80,Online
C00591,Cliente 591,M,32,Sul,2024-05-14,2024-05-09,Uso baixo,Standard,80,Facebook
C00592,Cliente 592,F,52,Centro-Oeste,2021-05-31,2024-08-20,Preço,Premium,120,Google Ads
C00593,Cliente 593,M,54,Centro-Oeste,2021-04-06,,,Standard,80,Google Ads
C00594,Cliente 594,F,18,Centro-Oeste,2022-08-23,2024-04-26,Preço,Basic,60,Facebook
C00595,Cliente 595,F,20,Sudeste,2020-06-29,,,Basic,60,Online
C00596,Cliente 596,F,64,Sudeste,2020-05-24,,,Premium,120,Online
C00597,Cliente 597,M,41,Sul,2023-07-12,,,Basic,60,Indicação
C00598,Cliente 598,M,44,Centro-Oeste,2022-01-04,,,Standard,80,Online
C00599,Cliente 599,F,57,Sudeste,2021-02-09,,,Standard,80,Indicação
C00600,Cliente 600,F,53,Sul,2022-03-23,2024-11-21,Preço,Basic,60,Google Ads
C00601,Cliente 601,M,51,Sul,2022-08-26,,,Basic,60,Google Ads
C00602,Cliente 602,F,46,Centro-Oeste,2022-08-12,,,Standard,80,Google Ads
C00603,Cliente 603,F,41,Nordeste,2021-04-28,2024-04-16,Concorrência,Premium,120,Indicação
C00604,Cliente 604,F,41,Centro-Oeste,2021-04-26,,,Basic,60,Facebook
C00605,Cliente 605,M,59,Nordeste,2023-06-14,2024-11-20,Concorrência,Premium,120,Facebook
C00606,Cliente 606,M,21,Sul,2024-03-28,2024-06-08,Uso baixo,Standard,80,Google Ads
C00607,Cliente 607,M,20,Sudeste,2020-12-04,2024-05-28,Serviço,Premium,120,Indicação
C00608,Cliente 608,F,51,Norte,2020-09-24,2024-09-10,Uso baixo,Basic,60,Indicação
C00609,Cliente 609,F,40,Sul,2020-09-22,,,Basic,60,Google Ads
C00610,Cliente 610,F,40,Sudeste,2021-06-11,,,Premium,120,Online
C00611,Cliente 611,M,62,Sul,2023-01-20,,,Premium,120,Google Ads
C00612,Cliente 612,F,22,Centro-Oeste,2023-06-25,,,Standard,80,Indicação
C00613,Cliente 613,F,48,Nordeste,2022-11-08,,,Standard,80,Online
C00614,Cliente 614,F,58,Sul,2022-05-21,,,Premium,120,Facebook
C00615,Cliente 615,F,23,Sudeste,2023-11-14,2024-09-04,Serviço,Basic,60,Online
C00616,Cliente 616,M,54,Centro-Oeste,2023-11-12,2024-12-18,Serviço,Standard,80,Facebook
C00617,Cliente 617,M,27,Norte,2022-07-14,,,Premium,120,Indicação
C00618,Cliente 618,F,57,Centro-Oeste,2024-06-26,,,Basic,60,Google Ads
C00619,Cliente 619,M,24,Nordeste,2023-01-23,,,Basic,60,Google Ads
C00620,Cliente 620,M,56,Centro-Oeste,2021-03-05,2024-03-10,Concorrência,Standard,80,Google Ads
C00621,Cliente 621,F,55,Norte,2022-03-05,,,Basic,60,Google Ads
C00622,Cliente 622,F,38,Sudeste,2022-07-29,,,Basic,60,Google Ads
C00623,Cliente 623,M,37,Sul,2024-10-14,,,Premium,120,Indicação
C00624,Cliente 624,F,20,Nordeste,2022-11-26,,,Standard,80,Indicação
C00625,Cliente 625,M,39,Norte,2023-11-17,2024-10-28,Uso baixo,Premium,120,Google Ads
C00626,Cliente 626,F,64,Nordeste,2024-05-15,,,Premium,120,Online
C00627,Cliente 627,M,21,Centro-Oeste,2023-08-07,,,Basic,60,Google Ads
C00628,Cliente 628,F,45,Nordeste,2020-10-29,2024-08-08,Serviço,Basic,60,Facebook
C00629,Cliente 629,M,29,Norte,2024-11-14,2024-12-20,Uso baixo,Basic,60,Facebook
C00630,Cliente 630,M,55,Sul,2021-02-04,2024-02-17,Concorrência,Basic,60,Facebook
C00631,Cliente 631,M,53,Sul,2022-04-02,,,Standard,80,Facebook
C00632,Cliente 632,F,64,Nordeste,2020-12-09,,,Standard,80,Google Ads
C00633,Cliente 633,M,58,Sudeste,2022-05-12,,,Standard,80,Facebook
C00634,Cliente 634,M,22,Nordeste,2021-06-01,,,Basic,60,Online
